store_key,storename,address,telno,region_name,province_name,city_muni_name,latitude,longitude
 283,RCBC,"3rd Flr RCBC Podium, Ayala Cor Buendia , Makati",9946718,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5608,121.016
 284,Burgundy,"One Burgundy Plaza , Katipunan Quezon City",9200964,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.638,121.074
 288,San Fernando 2,"San Fernando Crossing, San Fernando, Pampanga",9618318,REGION III (Central Luzon),PAMPANGA,CITY OF SAN FERNANDO (Capital),15.041,120.683
 289,Karuhatan 2,"Mc Arthur Hi-way, Karuhatan, Valenzuela City",2931621,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.69,120.974
 293,Plaridel,"Cagayan Valley Road, Banga 1st, Plaridel, Bulacan",7662778,REGION III (Central Luzon),BULACAN,PLARIDEL,14.8828,120.867
 294,Binan 4,"National Highway Brgy Sto Nino, Binan Laguna",4110696,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.3313,121.086
 295,Kings Plaza,"Kings Plaza,J.Luna cor. Padre Rada St.Tondo Manila",2414950,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",TONDO I / II,14.6067,120.97
 296,Manansala,"Manansala Bldg. Estrella  St., Makati City",8908731,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5647,121.038
 297,DFA,"G/F AIMS Bldg., Roxas Blvd.Arnaiz St., Pasay City",8331733,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5456,120.992
 299,Indang,"San Gregorio near cor Mabini St., Indang Cavite",4150245,REGION IV-A (CALABARZON),CAVITE,INDANG,14.1973,120.877
 300,Convergys,"Salcedo St., Makati City",751210811,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5594,121.016
 301,Annapolis,"G/F Continental Plaza ,Greenhills San Juan MM",724934400,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF SAN JUAN,14.6039,121.052
 302,Ayala FGU,"Salcedo St., Salcedo Village, Makati City",8131372,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5598,121.017
 303,Asian Mansion,"Dela Rosa St., Legaspi Village Makati City",8872506,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5553,121.021
 304,Starwood Hotel,Kisad Road near corner Marcos Highway Baguio City,44658311,CAR - Cordillera Administrative Region,BENGUET,BAGUIO CITY,16.4029,120.595
 307,Madrigal Bldg.,"G/F Madrigal Bldg,Ayala Avenue, Makati City",8122235,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.558,121.02
 308,LAS PIÑAS CITY HALL,"Pamplona, Las Piñas City",8713479,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4489,120.983
 309,AIC-Gale,"Garnet Road, Ortigas Center, Pasig City",7064894,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5896,121.061
 311,PDCP,"G/F PDCP Bank Center, Salcedo Village, Makati City",8934465,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5598,121.02
 312,US Embassy,"Roxas Blvd., cor UN Avenue Ermita, Manila",4000551,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5791,120.978
 313,Northgate,"Filinvest Corporate City, Muntinlupa",7285377,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4257,121.04
 315,Banaue,"426 Banawe Ave. cor tirad paz St. SMH, Quezon City",7490401,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6285,121.004
 316,Xavier Hills,"G/F Xavier hills Condo.Granada St. N. Domingo, QC",7219740,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF SAN JUAN,14.6115,121.036
 318,Pearl Drive 1,Pearl Drive cor Lourdes St. Ortigas Pasig,6673989,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5798,121.06
 321,Buendia 2,"Gil Puyat Ave. FB Harisson St.,  Pasay City",5222474,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5532,120.992
 322,St. Scholastica,"896 Vito Cruz cor. Dominga St., Malate Manila",5368495,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5629,120.996
 323,Channel 7,"Timog Avenue cor Samar St., Diliman Quezon City",9205650,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6332,121.043
 325,Sta. Cruz,"P.Guevarra Ave.Brgy.3 Poblacion,Sta. Cruz Laguna",8084699,REGION IV-A (CALABARZON),LAGUNA,SANTA CRUZ (Capital),14.2797,121.415
 326,Gapan,"Bucana,Gapan Crossing Nueva Ecija City",4869482,REGION III (Central Luzon),NUEVA ECIJA,CITY OF GAPAN,15.3075,120.946
 328,Cabanatuan 2,Mabini Quezon District Cabanatuan Nueva Ecija,4633815,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4884,120.972
 329,Dangwa,Don Quijote St. Sampaloc Manila,7499386,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6151,120.99
 329,Dangwa,Don Quijote St. Sampaloc Manila,7499386,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6151,120.99
 330,Imperial Palace,Tomas Morato Ave. cor Diliman Quezon City,9282281,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6354,121.036
 332,Legarda 2,"Jhocson St, Sampaloc, Manila",7346469,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SAMPALOC,14.6007,120.996
 333,Balibago Complex,"Balibago Complex Balibago,Sta. Rosa Laguna",5343026,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2938,121.105
 334,Owwa2,"Solana St, Intramuros, Manila",5273654,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",INTRAMUROS,14.5893,120.978
 335,Mamatid,"Banlic, Cabuyao, Laguna",5310112,REGION IV-A (CALABARZON),LAGUNA,CABUYAO,14.228,121.139
 336,Padre Faura,"Padre faura St, Ermita, Manila",5260090,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5768,120.98
 338,Pagsanjan,"Calle Rizal, Poblacion Pagsanjan Laguna",8210832,REGION IV-A (CALABARZON),LAGUNA,PAGSANJAN,14.2737,121.455
 339,Nasugbu,JP Laurel St. cor. G. Alvarez st. Nasugbu Batangas,2162777,REGION IV-A (CALABARZON),BATANGAS,NASUGBU,14.0724,120.632
 341,Olivarez,"San Dionisio, Para¿aque City",8207175,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4788,120.998
 342,R. Magsaysay,"173 Edsa cor. Ermin Garcia st., Cubao QC",7270372,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6272,121.047
 343,Fields 2,"McArthur Highway, Balibago, Angeles City, Pampanga",6247529,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1677,120.589
 344,Molino 3,"Zapote-Molino Road Brgy. Molino 3, Bacoor, Cavite",5172036,REGION IV-A (CALABARZON),CAVITE,BACOOR,14.3885,120.977
 345,Baliuag 2,Poblacion Plaza Naning Baliuag Bulacan,7662778,REGION III (Central Luzon),BULACAN,BALIUAG,14.9546,120.901
 346,Pedro Gil,"1578 A. Mabini Cor. Pedro Gil St. Ermita, Manila",5224956,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.574,120.983
 347,Bulihan,"AFP Housing Old Bulihan Rd. Silang, Cavite",8902488,REGION IV-A (CALABARZON),CAVITE,SILANG,14.2831,120.998
 349,Teachers Bliss,Teachers Bliss Balong Bato Balintawak Quezon City,3670526,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6634,121.002
 350,Pacific Center,"San Miguel Avenue, Ortigas Center, Pasig city",6387098,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5811,121.06
 352,Baclaran 4,Roxas Blvd. corner Rivera St. Baclaran Paranaque,8522363,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.529,120.994
 353,Guagua,"One Crown P. & Devt,Plaza Burgos, Guagua, Pampanga",9001043,REGION III (Central Luzon),PAMPANGA,GUAGUA,14.9653,120.634
 356,Gualberto,"Zunio St. Gualberto Ave., Rosario, Batangas City",3210981,REGION IV-A (CALABARZON),BATANGAS,ROSARIO,13.8453,121.206
 357,Tanza 2,"Tanza-Crossing, Daang Amaya, Tanza, Cavite",4371341,REGION IV-A (CALABARZON),CAVITE,TANZA,14.3917,120.852
 358,Dau,"157 McArthur Hi-way, Dau, Mabalacat, Pampanga",9828071,REGION III (Central Luzon),PAMPANGA,MABALACAT,15.1792,120.587
 360,Cabanatuan 3,"Manson Bldg. Burgos Ave., Cabanatuan City",6002619,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4878,120.963
 362,T. Mapua,"1512 C.M.Recto cor. F.Torres Sta. Cruz, Manila",7358196,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.6037,120.981
 363,Lopez Drive,Lopez Ave. cor Dr. A Santos Ave.  Paranaque City,5418904,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4684,121.012
 365,McKinley Hill,"G/F One Square, Upper McKinley Rd. Taguig City",8565085,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5354,121.047
 367,Riverbanks,"ICT Bldg. 2 Riverbanks Center, Barangka, Markina",9484789,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF MARIKINA,14.6294,121.082
 368,Naguillan,Naguillan Rd. cor. Bokawkan Rd. Baguio City,4425668,CAR - Cordillera Administrative Region,BENGUET,BAGUIO CITY,16.4154,120.589
 369,Balayan,"112 Plaza Mabini St. Balayan, Batangas",9211044,REGION IV-A (CALABARZON),BATANGAS,BALAYAN,13.9374,120.729
 372,Pascor Drive,"Ninoy Aquino Avenue, Paranaque City",8533493,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.5071,121.001
 375,Villamor,"12th St. Airman's Village Airbase Area, Pasay City",8547524,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5254,121.012
 376,TSU,Brgy. Cut-Cut Romulo Ave. Tarlac City,9821781,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.4854,120.587
 377,Lucena 2,"Lot #2771-B Along Quezon ave, Lucena City, Quezon",6607050,REGION IV-A (CALABARZON),QUEZON,LUCENA CITY (Capital),13.9356,121.613
 378,Blumentritt 1,"Rizal Ave. cor. Blumentritt Sta. Cruz, Manila",7328201,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",SANTA CRUZ,14.623,120.983
 380,Citadella,CAA Rd. corner Citadella Ave. Las Pi¿as City,8286120,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF LAS PIÑAS,14.4563,120.994
 381,Don Galo,"Quirino ave, Dimatimbangan St Don Galo Paranaque",8531055,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.5045,120.994
 383,Maya Arcade,"G/F Maya Arcade 678 Edsa, Cubao, Quezon City",3760163,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6241,121.049
 384,One E - Com,Harbour Drive cor Palm Coast Ave. Pasay City,7998124,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5385,120.982
 386,Palico,"Along Aguinaldo Hi-Way, Palico II, Imus, Cavite",4719577,REGION IV-A (CALABARZON),CAVITE,IMUS,14.429,120.945
 387,Binangonan 2,"National Road Pantok, Binangonan, Rizal",6527003,REGION IV-A (CALABARZON),RIZAL,BINANGONAN,14.4936,121.18
 388,Bago Bantay,"131 Ilocus Sur St. Bago Bantay, Quezon City",9264642,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6599,121.026
 389,Lucban,"Quezon Avenue Miramonte Subd. Lucban, Quezon",9111711,REGION IV-A (CALABARZON),QUEZON,LUCBAN,14.1138,121.556
 390,One McKinley,"26th St.Fort Bonifacio, Global City Taguig",8565824,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5494,121.045
 391,Manaoag,"Felix St. cor. Garcia St. Manaoag, Pangasinan",5176229,REGION I (Ilocos Region),PANGASINAN,MANAOAG,16.0445,120.487
 393,Tranco Ville,"27 Rimando Rd., Topaz Bldg.,Brgy. Alfonso,  Baguio",4425808,CAR - Cordillera Administrative Region,BENGUET,BAGUIO CITY,16.4217,120.6
 394,Maragondon,Poblacion 1-A Maragondon Cavite,4122501,REGION IV-A (CALABARZON),CAVITE,MARAGONDON,14.2756,120.737
 395,Imus 2,"97-B Aguinaldo Hway Bayan Luma, Imus Cavite",4723992,REGION IV-A (CALABARZON),CAVITE,IMUS,14.4065,120.94
 396,DLSU-Lipa,"National Hway, Brgy. Paninsingin, Tambo, Lipa City",3121963,REGION IV-A (CALABARZON),BATANGAS,LIPA CITY,13.9413,121.147
 397,Sta. Rosa Estate,"Sta. Rosa Estate, Sta. Rosa,  Laguna",5440446,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2493,121.063
 398,Gordon Hospital,"104 Rizal Avenue East Tapinac, Olongapo City",2231899,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.8278,120.28
 400,FPIP,"#158 Sta. Anastacia,  Sto. Tomas, Batangas",5440446,REGION IV-A (CALABARZON),BATANGAS,SANTO TOMAS,14.1368,121.135
 401,Philcom,"8755 Paseo de Roxas, Makati City",8941194,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5577,121.023
 403,Tagaytay 2,"Calamba Road, Tagaytay City",4385711,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1252,120.992
 404,Pacific Regency,"G/F Pacific Regency Bldg, Malate Manila.",7388016,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5614,120.994
 410,Sto. Ni¿o Meycauayan,"Sto. Ni¿o Village, Meycauayan, Bulacan",4753375,REGION III (Central Luzon),BULACAN,CITY OF MEYCAUAYAN,14.7651,120.989
 411,Sta. Maria,"Poblacion Sta. Maria, Bulacan",5466820,REGION III (Central Luzon),BULACAN,BULACAN,14.8392,120.961
 412,Don Bosco,"Pasong Tamo cor Don Bosco St.,  Makati City",8193348,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5481,121.014
 413,BF Homes 2,"Dr. A. Santos Avenue, BF Homes, Paranaque City",8267990,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.4586,121.032
 414,Lemery 2,"Ilustre Avenue, Lemery Batangas",4112023,REGION IV-A (CALABARZON),BATANGAS,LEMERY,13.9388,120.916
 415,Mendez Proper,"Market Rd., Brgy., Poblacion Mendez, Cavite",8611736,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.1332,120.903
 416,AUF,"Mc Arthur Highway, Angeles, Pampanga",8883231,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1462,120.595
 418,Multinational,"Lot 2 Aquino Avenue, Para¿aque City",8522797,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF PARAÑAQUE,14.5,120.997
 419,Gate-3 Taguig,"AFPOVAI Phase 3, Fort Bonifacio, Taguig City",8892758,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.4684,121.012
 420,One San Miguel,Shaw Blvd.cor one san miguel ave. pasig city,6871736,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5781,121.058
 421,Aic Gold,"Emerald Avenue, Ortigas Center, Pasig City",6375265,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5888,121.062
 422,La Union 1,"Gov. Ortega St., San Fernando City, La Union",2427110,REGION I (Ilocos Region),LA UNION,CITY OF SAN FERNANDO (Capital),16.6169,120.315
 423,Calasiao,"cor San Miguel St., Calasiao Pangasinan",5176229,REGION I (Ilocos Region),PANGASINAN,CALASIAO,16.0112,120.358
 424,Capas,"Mc Arthur Hiway, Poblacion Capas, Tarlac",4912971,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.3327,120.591
 425,Sunny Brooke,"Blk.31 Lot 6, Bookeside Lane Gen Trias Cavite",6864280,REGION IV-A (CALABARZON),CAVITE,CAVITE CITY,14.315,120.915
 426,Sindalan,"Mc Arthur Hiway, Sindalan San Fernando, Pampanga",4550992,REGION III (Central Luzon),PAMPANGA,CITY OF SAN FERNANDO (Capital),15.0779,120.641
 427,Talavera,"Marcos Poblacion, Talavera, Nueva Ecija",4113223,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.5891,120.92
 428,Asia Pacific College Balanga,"Brgy. Ibayo, Balanga City, Bataan",6120290,REGION III (Central Luzon),BATAAN,CITY OF BALANGA (Capital),14.6801,120.537
 429,Mendez Crossing,"Mendez Junction East, Tagaytay City",4134690,REGION IV-A (CALABARZON),CAVITE,TAGAYTAY CITY,14.3353,120.919
 430,Balanga Church,"Lot 928-G-1 JP Rizal St., Balanga City",2375642,REGION III (Central Luzon),BATAAN,CITY OF BALANGA (Capital),14.6792,120.541
 432,Dakota Mansion,"Gen. Malvar cor M. Adriatico St., Ermita, Manila",5261930,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5726,120.985
 433,Batangas 3,"Rizal Ave. Poblacion 018, Batangas City",6864280,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.756,121.056
 434,Malibay Plaza 2,Reance Bldg. Jose St. cor Malibay Ave. Pasay City,6512627,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5343,121.009
 435,Angeles 2,"Miranda St., Angeles City, Pampanga",624117,REGION III (Central Luzon),PAMPANGA,ANGELES CITY,15.1383,120.588
 436,Leveriza,"Quirino Ave. cor Leveriza St., Malate, Manila",9064011,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.5678,120.989
 438,Balanga Plaza,"Aguirre St., Poblacion Balanga, Bataan",6120294,REGION III (Central Luzon),BATAAN,CITY OF BALANGA (Capital),14.68,120.528
 439,Porta Vaga,"Fr. Carlu Street, Baguio City",4426728,CAR - Cordillera Administrative Region,BENGUET,BAGUIO CITY,16.4122,120.598
 440,Total Corporate,"Triangle Dr. Global City, Fort Bonifacio,taguig",7999102,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5606,121.056
 443,Olongapo Cityhall,"East Bajac-Bajac, Olongapo City",6110157,REGION III (Central Luzon),ZAMBALES,OLONGAPO CITY,14.8421,120.288
 444,Calamba 4 ( Carolina Center ),"National Hiway cor Ipil-Ipil St., Calamba, Laguna",5451777,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.1956,121.164
 445,NE Pacific (ACC Properties),"Maharlika Hiway, Cabanatuan City",3290125,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4587,120.95
 446,Paniqui,"National Highway, Brgy. Estacion, Paniqui, Tarlac",320013700,REGION III (Central Luzon),TARLAC,CITY OF TARLAC (Capital),15.6725,120.585
 447,Kimston,Brgy. Pinagkaisahan. Makati City,8997264,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5595,121.041
 448,Pavillion Mall,"Pavillion Mall, Bi¿an, Laguna",4112709,REGION IV-A (CALABARZON),LAGUNA,BIÑAN,14.3279,121.088
 449,Eastwood 2 (One Orchard),"Orchad Rd. Easwood City Bagumbayan, Quezon City",6662762,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6108,121.079
 450,PWU,"Leon Guinto Street, Malate, Manila",5232189,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",MALATE,14.574,120.99
 451,Civic Prime,"filinvest corporate city,alabang, muntinlupa",6591353,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4184,121.043
 452,Pio del Pilar,"Pasong Tamo cor dela rosa Street, Makati City",2170368,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5583,121.013
 453,Tayabas,"Quezon Ave., cor Paterno St., Tayabas, Quezon",7932686,REGION IV-A (CALABARZON),QUEZON,CITY OF TAYABAS,14.025,121.592
 454,Cogeo,Marcos Hiway cor GSIS Antipolo Rizal,2170927,REGION IV-A (CALABARZON),RIZAL,CITY OF ANTIPOLO,14.6211,121.169
 455,Pearl Drive 2,"Pearl Drive Ortigas Ctr, Pasig City",9145151,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5822,121.061
 456,Sariaya,Gen. Luna st National Hiway Sariaya Quezon,6512627,REGION IV-A (CALABARZON),QUEZON,SARIAYA,13.9648,121.529
 458,San Marcelino,"710 San Marcelino St., Ermita, Manila",4841124,NCR - National Capital Region,"NCR, CITY OF MANILA, FIRST DISTRICT",ERMITA,14.5884,120.985
 459,Palapala,"Sampaloc 1, Palapala, Dasmarinas, Cavite",8522878,REGION IV-A (CALABARZON),CAVITE,DASMARIÑAS,14.3027,120.954
 460,Telus,"G/F Telus Bldg, Araneta Ctr, Cubao Quezon City",7091963,NCR - National Capital Region,"NCR, SECOND DISTRICT",QUEZON CITY,14.6188,121.054
 462,Gen T. De Leon,Gen. T. De Leon st. Valenzuela City,2931621,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.6865,120.995
 464,OsMak,"Sampaguita cor. Escarlata, Pembo Makati City",7387193,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5463,121.061
 465,Taal Proper,Poblacion 3 Taal ProperTaal Batangas,4211742,REGION IV-A (CALABARZON),BATANGAS,TAAL,14.0697,121.326
 466,Sterling Centre,"dela rosa st, legaspi villagge makati city",7526910,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.5578,121.017
 469,Sta. Rosa N.E.,"Maharlika Hiway Sta Rosa, N.E.",9401517,REGION III (Central Luzon),NUEVA ECIJA,CABANATUAN CITY,15.4235,120.938
 470,Balanga Kapitolyo,Capitol Drive Balanga Bataan,0932,REGION III (Central Luzon),BATAAN,CITY OF BALANGA (Capital),14.6761,120.531
 471,Valenzuela Exit,"Maysan Road Paso de Blas, Valenzuela City",2170365,NCR - National Capital Region,"NCR, THIRD DISTRICT",CITY OF VALENZUELA,14.7079,120.992
 472,Nuvali,"Nuvali Technopod, Sta. Rosa, Laguna",8522797,REGION IV-A (CALABARZON),LAGUNA,CITY OF SANTA ROSA,14.2403,121.058
 474,Wynsum,22 Ortigas Rd. Ortigas Ctr Pasig City,9105463,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.5857,121.061
 476,Mayapa,"Brgy. Paciano Rizal, Calamba City, Laguna",5025167,REGION IV-A (CALABARZON),LAGUNA,CITY OF CALAMBA,14.2184,121.141
 478,J. P. Rizal 2,"Rizal Avenue, cor Pasong Tamo Avenue, Makati City",2175947,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MAKATI,14.57,121.015
 480,Philtranco,"610 Apelo Cruz St., Pasay City",7998207,NCR - National Capital Region,"NCR, FOURTH DISTRICT",PASAY CITY,14.5375,121.005
 481,Net Plaza,"Unit 14 E-Sqre Zn,Cres. Park West,Glob City Taguig",2173321,NCR - National Capital Region,"NCR, FOURTH DISTRICT",TAGUIG CITY,14.5555,121.043
 482,Villa Amparo,"Villa Amparo Subd., Aguinaldo Hway, Imus Cavite",8755441,REGION IV-A (CALABARZON),CAVITE,IMUS,14.4132,120.941
 484,Batangas Port,Port Access Road Brgy Calicanto Batangas City,7222131,REGION IV-A (CALABARZON),BATANGAS,BATANGAS CITY (Capital),13.7548,121.042
 486,Alabang Med (Aurora),"Alabang Zapote Road, Muntinlupa City",7381032,NCR - National Capital Region,"NCR, FOURTH DISTRICT",CITY OF MUNTINLUPA,14.4275,121.024
 487,Vista Verde (V-Square),"Vista Verde Ave., Pasig City",6816931,NCR - National Capital Region,"NCR, SECOND DISTRICT",CITY OF PASIG,14.6041,121.106
